date,ticker,price,drawdown,final_score,action_tag,top_news_titles,created_at
2026-05-01,SPOT,447.0,-0.4238948499356452,65.3,Research Now, |  | ,2026-05-01T22:42:15
2026-05-01,NVDA,201.5500030517578,-0.06952586453145526,71.5,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,AVGO,421.30999755859375,-0.003429870786111344,71.4,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,AMD,357.2950134277344,0.0,72.0,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,MU,524.10498046875,-0.0008674262085586193,73.1,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,TSM,399.7598876953125,-0.012889829496280591,70.8,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,ANET,176.63999938964844,-0.006132877758921462,70.0,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,CRDO,175.71499633789062,-0.09908222730448679,74.2,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,ALAB,199.6699981689453,-0.20728126767409727,77.6,Too Crowded, |  | ,2026-05-01T22:43:01
2026-05-01,CLS,413.5,-0.020629524718400294,68.1,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,VRT,329.14990234375,0.0,69.5,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,ETN,429.9549865722656,-0.007055317716588072,67.1,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,CEG,312.1449890136719,-0.22726827681418105,71.1,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,VST,158.30999755859375,-0.27354075399788746,70.5,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,CCJ,121.18000030517578,-0.09627859188080823,65.4,Too Crowded, |  | ,2026-05-01T22:43:01
2026-05-01,AXON,404.0790100097656,-0.5360586201570683,65.4,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,PLTR,145.13999938964844,-0.29944973201741554,71.2,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,LMT,515.02001953125,-0.23892417579315262,68.4,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,NOC,574.8499755859375,-0.25151693840378153,67.9,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,RTX,175.00999450683594,-0.1751037354544891,66.8,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,HII,361.927490234375,-0.20232851812554964,67.8,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,RKLB,81.59739685058594,-0.15267503359547918,65.0,Too Crowded, |  | ,2026-05-01T22:43:01
2026-05-01,LUNR,24.809999465942383,-0.1713427179895909,63.9,Too Crowded, |  | ,2026-05-01T22:43:01
2026-05-01,TMDX,99.23999786376953,-0.3402473137095281,67.2,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,ISRG,456.8500061035156,-0.2294003121919802,70.2,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,NTRA,201.9250030517578,-0.20626962304912122,66.4,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,TMO,472.3399963378906,-0.2613339786989265,69.1,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,DHR,177.75,-0.265647602731112,69.4,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,NFLX,94.27570343017578,-0.295992865641567,69.9,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,META,612.260009765625,-0.2249873294106013,70.6,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,AMZN,264.5150146484375,-0.0020560737764127035,64.2,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,MSFT,415.3550109863281,-0.2337613124241733,71.2,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,GOOGL,382.29998779296875,-0.00649688170298246,66.9,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,TSLA,382.5199890136719,-0.21915574181237085,63.0,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,PYPL,50.5099983215332,-0.3542572547523266,68.2,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,SBUX,106.91999816894531,0.0,58.2,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,DIS,103.54000091552734,-0.16506734027966485,62.2,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,SHOP,126.68000030517578,-0.29233001400746816,67.9,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,MELI,1818.18505859375,-0.3043448613170814,68.0,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,UBER,74.88500213623047,-0.2518980691534123,66.0,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,ABNB,141.0749969482422,-0.021535551985505275,60.8,Watchlist, |  | ,2026-05-01T22:43:01
2026-05-01,BKNG,168.75,-0.27462033695863564,67.3,Quality Dislocation, |  | ,2026-05-01T22:43:01
2026-05-01,SPOT,447.0,-0.4238948499356452,65.3,Research Now, |  | ,2026-05-01T22:43:01
2026-05-01,NVDA,201.5500030517578,-0.06952586453145526,71.5,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,AVGO,421.30999755859375,-0.003429870786111344,71.4,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,AMD,357.2950134277344,0.0,72.0,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,MU,524.10498046875,-0.0008674262085586193,73.1,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,TSM,399.7598876953125,-0.012889829496280591,70.8,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,ANET,176.63999938964844,-0.006132877758921462,70.0,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,CRDO,175.71499633789062,-0.09908222730448679,74.2,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,ALAB,199.6699981689453,-0.20728126767409727,77.6,Too Crowded, |  | ,2026-05-01T23:08:00
2026-05-01,CLS,413.5,-0.020629524718400294,68.1,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,VRT,329.14990234375,0.0,69.5,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,ETN,429.9549865722656,-0.007055317716588072,67.1,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,CEG,312.1449890136719,-0.22726827681418105,71.1,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,VST,158.30999755859375,-0.27354075399788746,70.5,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,CCJ,121.18000030517578,-0.09627859188080823,65.4,Too Crowded, |  | ,2026-05-01T23:08:00
2026-05-01,AXON,404.0790100097656,-0.5360586201570683,65.4,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,PLTR,145.13999938964844,-0.29944973201741554,71.2,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,LMT,515.02001953125,-0.23892417579315262,68.4,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,NOC,574.8499755859375,-0.25151693840378153,67.9,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,RTX,175.00999450683594,-0.1751037354544891,66.8,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,HII,361.927490234375,-0.20232851812554964,67.8,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,RKLB,81.59739685058594,-0.15267503359547918,65.0,Too Crowded, |  | ,2026-05-01T23:08:00
2026-05-01,LUNR,24.809999465942383,-0.1713427179895909,63.9,Too Crowded, |  | ,2026-05-01T23:08:00
2026-05-01,TMDX,99.23999786376953,-0.3402473137095281,67.2,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,ISRG,456.8500061035156,-0.2294003121919802,70.2,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,NTRA,201.9250030517578,-0.20626962304912122,66.4,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,TMO,472.3399963378906,-0.2613339786989265,69.1,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,DHR,177.75,-0.265647602731112,69.4,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,NFLX,94.27570343017578,-0.295992865641567,69.9,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,META,612.260009765625,-0.2249873294106013,70.6,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,AMZN,264.5150146484375,-0.0020560737764127035,64.2,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,MSFT,415.3550109863281,-0.2337613124241733,71.2,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,GOOGL,382.29998779296875,-0.00649688170298246,66.9,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,TSLA,382.5199890136719,-0.21915574181237085,63.0,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,PYPL,50.5099983215332,-0.3542572547523266,68.2,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,SBUX,106.91999816894531,0.0,58.2,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,DIS,103.54000091552734,-0.16506734027966485,62.2,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,SHOP,126.68000030517578,-0.29233001400746816,67.9,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,MELI,1818.18505859375,-0.3043448613170814,68.0,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,UBER,74.88500213623047,-0.2518980691534123,66.0,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,ABNB,141.0749969482422,-0.021535551985505275,60.8,Watchlist, |  | ,2026-05-01T23:08:00
2026-05-01,BKNG,168.75,-0.27462033695863564,67.3,Quality Dislocation, |  | ,2026-05-01T23:08:00
2026-05-01,SPOT,447.0,-0.4238948499356452,65.3,Research Now, |  | ,2026-05-01T23:08:00
2026-05-01,NVDA,199.8350067138672,-0.07744330293715307,71.5,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,AVGO,419.6099853515625,-0.007451093625929439,71.4,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,AMD,354.1700134277344,-0.0009026398923960288,72.6,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,MU,545.489990234375,0.0,73.7,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,TSM,400.8699951171875,-0.010148688225699587,70.8,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,ANET,175.85000610351562,-0.01057778466897319,70.0,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,CRDO,174.2100067138672,-0.10679854024454905,76.0,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,ALAB,201.65499877929688,-0.19940052854486356,75.4,Too Crowded, |  | ,2026-05-01T23:18:24
2026-05-01,CLS,416.3299865722656,-0.01392673077808515,68.2,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,VRT,329.19989013671875,0.0,69.5,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,ETN,428.2449951171875,-0.011004398376417757,67.0,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,CEG,315.5,-0.2189627665160191,71.2,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,VST,159.72000122070312,-0.2670704728215071,70.6,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,CCJ,121.05249786376953,-0.09722946401809252,65.4,Too Crowded, |  | ,2026-05-01T23:18:24
2026-05-01,AXON,400.2300109863281,-0.5404778299494911,65.3,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,PLTR,141.82000732421875,-0.315474407096081,72.4,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,LMT,514.4299926757812,-0.23979609369595334,68.4,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,NOC,573.75,-0.2529491609474189,67.9,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,RTX,174.9550018310547,-0.1753629392385767,66.8,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,HII,363.9100036621094,-0.1979591500438026,65.4,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,RKLB,80.3499984741211,-0.1656282873538868,64.8,Too Crowded, |  | ,2026-05-01T23:18:24
2026-05-01,LUNR,24.670000076293945,-0.17601871622443344,63.8,Too Crowded, |  | ,2026-05-01T23:18:24
2026-05-01,TMDX,101.26000213623047,-0.3268182198586417,67.4,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,ISRG,459.1199951171875,-0.22557136877095973,70.3,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,NTRA,203.66000366210938,-0.19944965193285802,64.1,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,TMO,474.6449890136719,-0.25772932996676734,69.1,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,DHR,176.97000122070312,-0.2688700723426083,69.3,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,NFLX,93.69999694824219,-0.30029197406325936,71.3,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,META,611.8300170898438,-0.22553162393690662,70.6,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,AMZN,272.58990478515625,0.0,64.6,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,MSFT,411.6600036621094,-0.2405777886621009,71.1,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,GOOGL,384.0799865722656,-0.0018711051027644476,66.9,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,TSLA,385.22979736328125,-0.2136241660742314,63.1,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,PYPL,50.5099983215332,-0.3542572547523266,68.2,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,SBUX,106.93499755859375,0.0,58.2,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,DIS,103.7699966430664,-0.16321268562619262,62.2,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,SHOP,125.4000015258789,-0.2994804459306869,67.8,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,MELI,1819.9649658203125,-0.30366385164609955,68.0,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,UBER,74.86000061035156,-0.2521478346505154,66.0,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,ABNB,141.94000244140625,-0.015536068443366413,60.9,Watchlist, |  | ,2026-05-01T23:18:24
2026-05-01,BKNG,170.50999450683594,-0.2670549193448679,67.4,Quality Dislocation, |  | ,2026-05-01T23:18:24
2026-05-01,SPOT,437.2550048828125,-0.43645445144428885,65.1,Research Now, |  | ,2026-05-01T23:18:24
2026-05-01,NVDA,199.8350067138672,-0.07744330293715307,71.5,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,AVGO,419.6099853515625,-0.007451093625929439,71.4,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,AMD,354.1700134277344,-0.0009026398923960288,72.6,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,MU,545.489990234375,0.0,73.7,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,TSM,400.8699951171875,-0.010148688225699587,70.8,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,ANET,175.85000610351562,-0.01057778466897319,70.0,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,CRDO,174.2100067138672,-0.10679854024454905,76.0,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,ALAB,201.65499877929688,-0.19940052854486356,75.4,Too Crowded, |  | ,2026-05-01T23:23:25
2026-05-01,CLS,416.3299865722656,-0.01392673077808515,68.2,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,VRT,329.19989013671875,0.0,69.5,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,ETN,428.2449951171875,-0.011004398376417757,67.0,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,CEG,315.5,-0.2189627665160191,71.2,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,VST,159.72000122070312,-0.2670704728215071,70.6,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,CCJ,121.05249786376953,-0.09722946401809252,65.4,Too Crowded, |  | ,2026-05-01T23:23:25
2026-05-01,AXON,400.2300109863281,-0.5404778299494911,65.3,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,PLTR,141.82000732421875,-0.315474407096081,72.4,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,LMT,514.4299926757812,-0.23979609369595334,68.4,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,NOC,573.75,-0.2529491609474189,67.9,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,RTX,174.9550018310547,-0.1753629392385767,66.8,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,HII,363.9100036621094,-0.1979591500438026,65.4,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,RKLB,80.3499984741211,-0.1656282873538868,64.8,Too Crowded, |  | ,2026-05-01T23:23:25
2026-05-01,LUNR,24.670000076293945,-0.17601871622443344,63.8,Too Crowded, |  | ,2026-05-01T23:23:25
2026-05-01,TMDX,101.26000213623047,-0.3268182198586417,67.4,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,ISRG,459.1199951171875,-0.22557136877095973,70.3,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,NTRA,203.66000366210938,-0.19944965193285802,64.1,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,TMO,474.6449890136719,-0.25772932996676734,69.1,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,DHR,176.97000122070312,-0.2688700723426083,69.3,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,NFLX,93.69999694824219,-0.30029197406325936,71.3,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,META,611.8300170898438,-0.22553162393690662,70.6,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,AMZN,272.58990478515625,0.0,64.6,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,MSFT,411.6600036621094,-0.2405777886621009,71.1,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,GOOGL,384.0799865722656,-0.0018711051027644476,66.9,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,TSLA,385.22979736328125,-0.2136241660742314,63.1,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,PYPL,50.5099983215332,-0.3542572547523266,68.2,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,SBUX,106.93499755859375,0.0,58.2,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,DIS,103.7699966430664,-0.16321268562619262,62.2,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,SHOP,125.4000015258789,-0.2994804459306869,67.8,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,MELI,1819.9649658203125,-0.30366385164609955,68.0,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,UBER,74.86000061035156,-0.2521478346505154,66.0,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,ABNB,141.94000244140625,-0.015536068443366413,60.9,Watchlist, |  | ,2026-05-01T23:23:25
2026-05-01,BKNG,170.50999450683594,-0.2670549193448679,67.4,Quality Dislocation, |  | ,2026-05-01T23:23:25
2026-05-01,SPOT,437.2550048828125,-0.43645445144428885,65.1,Research Now, |  | ,2026-05-01T23:23:25
2026-05-01,NVDA,199.69000244140625,-0.07811272850408146,71.4,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,AVGO,420.0299987792969,-0.006457590413628811,71.4,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,AMD,352.19000244140625,-0.0064881600505788395,72.6,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,MU,529.5800170898438,0.0,73.3,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,TSM,398.05450439453125,-0.017100860299079534,70.8,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,ANET,175.00999450683594,-0.015304120216560912,69.9,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,CRDO,173.80999755859375,-0.10884944861741086,76.0,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,ALAB,200.8300018310547,-0.20267588558888938,77.7,Too Crowded, |  | ,2026-05-01T23:58:33
2026-05-01,CLS,414.2900085449219,-0.018758397646776004,68.1,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,VRT,326.6600036621094,-0.00557090513156866,69.3,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,ETN,424.5199890136719,-0.01960698496681057,66.9,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,CEG,315.2250061035156,-0.2196435287097913,71.2,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,VST,159.0449981689453,-0.27016795381191405,70.6,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,CCJ,119.11000061035156,-0.11171598282239703,67.2,Too Crowded, |  | ,2026-05-01T23:58:33
2026-05-01,AXON,401.75,-0.5387326618440457,65.3,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,PLTR,143.76499938964844,-0.3060864732502032,72.5,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,LMT,514.292724609375,-0.23999894291115953,68.4,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,NOC,573.60498046875,-0.2531379835400104,67.9,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,RTX,174.35000610351562,-0.17821454046923368,66.8,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,HII,361.1000061035156,-0.20415225495322953,67.7,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,RKLB,80.41999816894531,-0.16490139542651483,64.8,Too Crowded, |  | ,2026-05-01T23:58:33
2026-05-01,LUNR,24.924999237060547,-0.16750171033872763,63.9,Too Crowded, |  | ,2026-05-01T23:58:33
2026-05-01,TMDX,100.33000183105469,-0.33300091043500535,67.3,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,ISRG,459.4100036621094,-0.22508219181748979,70.3,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,NTRA,205.77000427246094,-0.1911556241774559,64.2,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,TMO,472.5450134277344,-0.26101336397388164,69.1,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,DHR,175.6999969482422,-0.2741169397520228,69.3,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,NFLX,94.29000091552734,-0.2958860986663585,69.9,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,META,611.8250122070312,-0.22553795923160602,70.6,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,AMZN,270.05499267578125,0.0,64.4,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,MSFT,413.635009765625,-0.23693433656766627,71.1,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,GOOGL,384.8901062011719,0.0,66.9,Research Now, |  | ,2026-05-01T23:58:33
2026-05-01,TSLA,390.67999267578125,-0.20249859397866532,63.2,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,PYPL,50.52000045776367,-0.35412938290274365,68.2,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,SBUX,106.52999877929688,0.0,58.1,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,DIS,103.63999938964844,-0.16426096601631124,62.2,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,SHOP,125.87000274658203,-0.29685488738576893,67.8,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,MELI,1825.3699951171875,-0.3015958353089666,68.0,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,UBER,75.1500015258789,-0.24925072256312297,66.0,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,ABNB,142.3699951171875,-0.012553735958801937,60.9,Watchlist, |  | ,2026-05-01T23:58:33
2026-05-01,BKNG,170.1199951171875,-0.26873134972027246,67.4,Quality Dislocation, |  | ,2026-05-01T23:58:33
2026-05-01,SPOT,444.2200012207031,-0.4274777841949865,65.2,Research Now, |  | ,2026-05-01T23:58:33
2026-05-02,NVDA,199.69000244140625,-0.07811272850408146,71.4,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,AVGO,420.0299987792969,-0.006457590413628811,71.4,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,AMD,352.19000244140625,-0.0064881600505788395,72.6,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,MU,529.5800170898438,0.0,73.3,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,TSM,398.05450439453125,-0.017100860299079534,70.8,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,ANET,175.00999450683594,-0.015304120216560912,69.9,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,CRDO,173.80999755859375,-0.10884944861741086,76.0,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,ALAB,200.8300018310547,-0.20267588558888938,77.7,Too Crowded, |  | ,2026-05-02T00:01:02
2026-05-02,CLS,414.2900085449219,-0.018758397646776004,68.1,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,VRT,326.6600036621094,-0.00557090513156866,69.3,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,ETN,424.5199890136719,-0.01960698496681057,66.9,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,CEG,315.2250061035156,-0.2196435287097913,71.2,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,VST,159.0449981689453,-0.27016795381191405,70.6,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,CCJ,119.11000061035156,-0.11171598282239703,67.2,Too Crowded, |  | ,2026-05-02T00:01:02
2026-05-02,AXON,401.75,-0.5387326618440457,65.3,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,PLTR,143.76499938964844,-0.3060864732502032,72.5,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,LMT,514.292724609375,-0.23999894291115953,68.4,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,NOC,573.60498046875,-0.2531379835400104,67.9,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,RTX,174.35000610351562,-0.17821454046923368,66.8,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,HII,361.1000061035156,-0.20415225495322953,67.7,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,RKLB,80.41999816894531,-0.16490139542651483,64.8,Too Crowded, |  | ,2026-05-02T00:01:02
2026-05-02,LUNR,24.924999237060547,-0.16750171033872763,63.9,Too Crowded, |  | ,2026-05-02T00:01:02
2026-05-02,TMDX,100.33000183105469,-0.33300091043500535,67.3,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,ISRG,459.4100036621094,-0.22508219181748979,70.3,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,NTRA,205.77000427246094,-0.1911556241774559,64.2,Watchlist, |  | ,2026-05-02T00:01:02
2026-05-02,TMO,472.5450134277344,-0.26101336397388164,69.1,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,DHR,175.6999969482422,-0.2741169397520228,69.3,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,NFLX,94.29000091552734,-0.2958860986663585,69.9,Quality Dislocation, |  | ,2026-05-02T00:01:02
2026-05-02,META,611.8250122070312,-0.22553795923160602,70.6,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,AMZN,270.05499267578125,0.0,64.4,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,MSFT,413.635009765625,-0.23693433656766627,71.1,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,GOOGL,384.8901062011719,0.0,66.9,Research Now, |  | ,2026-05-02T00:01:02
2026-05-02,TSLA,390.67999267578125,-0.20249859397866532,63.2,Watchlist, |  | ,2026-05-02T00:01:02
